  0.196000003815E+02  0.194357217754E+04  0.100000000000E+01  0.128133568869E+06  0.232216172964E-02
  0.197000007629E+02  0.194808977029E+04  0.100000000000E+01  0.128394417784E+06  0.231997511730E-02
  0.198000011444E+02  0.195256660857E+04  0.100000000000E+01  0.128652742356E+06  0.231775524001E-02
  0.198999996185E+02  0.195700329779E+04  0.100000000000E+01  0.128908582186E+06  0.231550262532E-02
  0.200000000000E+02  0.196140043064E+04  0.100000000000E+01  0.129161976009E+06  0.231321791386E-02
  0.201000003815E+02  0.196575858743E+04  0.100000000000E+01  0.129412961714E+06  0.231090183025E-02
  0.202000007629E+02  0.197007833642E+04  0.100000000000E+01  0.129661576371E+06  0.230855515985E-02
  0.203000011444E+02  0.197436023411E+04  0.100000000000E+01  0.129907856247E+06  0.230617873026E-02
  0.203999996185E+02  0.197860482554E+04  0.100000000000E+01  0.130151836836E+06  0.230377339665E-02
  0.205000000000E+02  0.198281264462E+04  0.100000000000E+01  0.130393552871E+06  0.230134003021E-02
  0.206000003815E+02  0.198698421439E+04  0.100000000000E+01  0.130633038352E+06  0.229887950908E-02
  0.207000007629E+02  0.199112004730E+04  0.100000000000E+01  0.130870326562E+06  0.229639271133E-02
  0.208000011444E+02  0.199522064550E+04  0.100000000000E+01  0.131105450085E+06  0.229388050950E-02
  0.208999996185E+02  0.199928650112E+04  0.100000000000E+01  0.131338440829E+06  0.229134376647E-02
  0.210000000000E+02  0.200331809649E+04  0.100000000000E+01  0.131569330039E+06  0.228878333234E-02
  0.211000003815E+02  0.200731590443E+04  0.100000000000E+01  0.131798148321E+06  0.228620004208E-02
  0.212000007629E+02  0.201128038848E+04  0.100000000000E+01  0.132024925652E+06  0.228359471391E-02
  0.213000011444E+02  0.201521200314E+04  0.100000000000E+01  0.132249691402E+06  0.228096814809E-02
  0.213999996185E+02  0.201911119408E+04  0.100000000000E+01  0.132472474347E+06  0.227832112617E-02
  0.215000000000E+02  0.202297839841E+04  0.100000000000E+01  0.132693302686E+06  0.227565441052E-02
  0.216000003815E+02  0.202681404486E+04  0.100000000000E+01  0.132912204056E+06  0.227296874409E-02
  0.217000007629E+02  0.203061855399E+04  0.100000000000E+01  0.133129205545E+06  0.227026485040E-02
  0.218000011444E+02  0.203439233840E+04  0.100000000000E+01  0.133344333706E+06  0.226754343362E-02
  0.218999996185E+02  0.203813580295E+04  0.100000000000E+01  0.133557614576E+06  0.226480517878E-02
  0.220000000000E+02  0.204184934492E+04  0.100000000000E+01  0.133769073681E+06  0.226205075203E-02
  0.221000003815E+02  0.204553335421E+04  0.100000000000E+01  0.133978736054E+06  0.225928080104E-02
